Asus Transformer Book T100TAF, белый. Новый;https://www.avito.ru/sankt-peterburg/noutbuki/asus_transformer_book_t100taf_belyy._novyy_1484068521?slocation=653240;10 99;
Asus T300L i7-4500/4Gb/256Gb SSD/Windows 10 Pro;https://www.avito.ru/sankt-peterburg/noutbuki/asus_t300l_i7-45004gb256gb_ssdwindows_10_pro_1655196995;30 00;м. Кировский завод
Sony Vaio Z2 на Core i5 в Золоте + Мышь;https://www.avito.ru/sankt-peterburg/noutbuki/sony_vaio_z2_na_core_i5_v_zolote_mysh_1131151550;25 00;м. Проспект Ветеранов
ThinkPad X1 в Карбоне на Core i5 и SSD;https://www.avito.ru/sankt-peterburg/noutbuki/thinkpad_x1_v_karbone_na_core_i5_i_ssd_900807804;27 00;м. Проспект Ветеранов
Ноутбук Asus ux303u;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_asus_ux303u_1244192527?slocation=653240;22 00;
Ноутбук Acer Aspire 5105awlmi на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_5105awlmi_na_zapchasti_844642163;4 990;м. Лиговский проспект
"Новый Изящный Asus Zenbook UX310UA Core i5, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_izyaschnyy_asus_zenbook_ux310ua_core_i5_13_1025106600;38 50;м. Новочеркасская
Lenovo ThinkPad T440s;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_thinkpad_t440s_1483056056;27 00;м. Ладожская
"Asus Transformer (15"" /Haswell/8Gb/GT840M/1Tb)";https://www.avito.ru/sankt-peterburg/noutbuki/asus_transformer_15_haswell8gbgt840m1tb_1224931711;25 00;м. Проспект Ветеранов
Ноутбук HP Pavilion DV6-6000 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_pavilion_dv6-6000_na_zapchasti_846261552;4 990;м. Лиговский проспект
Acer Aspire 4520 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/acer_aspire_4520_na_zapchasti_1663441600;4 500;м. Лиговский проспект
Ноутбук HP Pavilion TX2100er на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_pavilion_tx2100er_na_zapchasti_845152349;4 990;м. Лиговский проспект
Apple MacBook Pro 15 2008 Core 2 Duo;https://www.avito.ru/sankt-peterburg/noutbuki/apple_macbook_pro_15_2008_core_2_duo_1487022671;15 00;м. Лиговский проспект
HP EliteBook Folio 9470 i7;https://www.avito.ru/sankt-peterburg/noutbuki/hp_elitebook_folio_9470_i7_1059544446;28 00;м. Ладожская
"Экран-17.6""/ 8 Ядер i7-intel/ hdd-750 Packard";https://www.avito.ru/sankt-peterburg/noutbuki/ekran-17.6_8_yader_i7-intel_hdd-750_packard_1076633829;18 00;м. Новочеркасская
Sony Vaio SVT131a11v, intel core i3,4gb ram,500gb;https://www.avito.ru/sankt-peterburg/noutbuki/sony_vaio_svt131a11v_intel_core_i34gb_ram500gb_1650014332;9 999;м. Площадь Ленина
Ноутбук Acer Aspire 5100 5102wlmi на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_5100_5102wlmi_na_zapchasti_867995329;4 990;м. Лиговский проспект
Ноутбук Acer Aspire 5551G-N833G25Mi на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_5551g-n833g25mi_na_zapchasti_844651705;9 990;м. Лиговский проспект
Lenovo X1 Carbon Core i7 / SSD / IPS 2560x1440;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_x1_carbon_core_i7_ssd_ips_2560x1440_1398065964;39 90;м. Озерки
HP Elitebook 850 G3 премиум-ультрабук 15 FHD, нов;https://www.avito.ru/sankt-peterburg/noutbuki/hp_elitebook_850_g3_premium-ultrabuk_15_fhd_nov_1301541370;45 00;м. Улица Дыбенко
Нетбук Asus EEE PC 1025 1025C на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/netbuk_asus_eee_pc_1025_1025c_na_zapchasti_844742128;4 990;м. Лиговский проспект
Aser ультрабук 2Gb-оператива 360HHD 1Gb-видяха;https://www.avito.ru/sankt-peterburg/noutbuki/aser_ultrabuk_2gb-operativa_360hhd_1gb-vidyaha_1408143876?slocation=653240;7 500;
"UltraBook Asus 14"" Core i5 6Gb NVidia SSD 500Gb";https://www.avito.ru/sankt-peterburg/noutbuki/ultrabook_asus_14_core_i5_6gb_nvidia_ssd_500gb_1374814907;25 00;м. Проспект Ветеранов
Ноутбук asus серии N50 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_asus_serii_n50_na_zapchasti_844787808;4 990;м. Лиговский проспект
Acer Aspire One ZG8 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/acer_aspire_one_zg8_na_zapchasti_1362469639;3 200;м. Лиговский проспект
Ноутбук HP Compaq NX6110 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_compaq_nx6110_na_zapchasti_845313196;4 990;м. Лиговский проспект
HP Pavilion TX2000 на запчасти ремонт;https://www.avito.ru/sankt-peterburg/noutbuki/hp_pavilion_tx2000_na_zapchasti_remont_1382911236;4 500;м. Лиговский проспект
Игровой asus ROG G74SX Core i7 GTX 560 3D очки;https://www.avito.ru/sankt-peterburg/noutbuki/igrovoy_asus_rog_g74sx_core_i7_gtx_560_3d_ochki_1585125867?slocation=653240;35 00;
Ультрабук Asus X201e на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_asus_x201e_na_zapchasti_781146930;5 350;м. Проспект Просвещения
Ноутбук Acer Aspire 4220;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_4220_844627344;4 990;м. Лиговский проспект
Ноутбук SAMSUNG R510-XA04RU на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_samsung_r510-xa04ru_na_zapchasti_803387628;3 990;м. Лиговский проспект
Dell Latitude E7240;https://www.avito.ru/sankt-peterburg/noutbuki/dell_latitude_e7240_1464641046;23 00;м. Ладожская
HP Pavilion zv5000 на запчасти или ремонт;https://www.avito.ru/sankt-peterburg/noutbuki/hp_pavilion_zv5000_na_zapchasti_ili_remont_1624320204;3 500;м. Лиговский проспект
Ноутбук Compaq Presario C700 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_compaq_presario_c700_na_zapchasti_845261055;4 990;м. Лиговский проспект
"Ультрабук HP G1 840, Core i5 4300, 14"" Full + IPS";https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_hp_g1_840_core_i5_4300_14_full_ips_1067336089?slocation=653240;26 00;
Acer Aspire S5-371-59PM ультрабук на Core i5;https://www.avito.ru/sankt-peterburg/noutbuki/acer_aspire_s5-371-59pm_ultrabuk_na_core_i5_941843225;35 00;м. Василеостровская
Ультрабук HP b054sr;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_hp_b054sr_1330745066;25 00;м. Ломоносовская
Ноутбук Acer Aspire 5220 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_5220_na_zapchasti_868547985;4 990;м. Лиговский проспект
Ноутбук Hewlett Packard ProBook 4525s на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hewlett_packard_probook_4525s_na_zapchasti_846266834;4 990;м. Лиговский проспект
Ноутбук Lenovo S21e-20;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_lenovo_s21e-20_1629103177?slocation=653240;13 00;
Ноутбук Acer Aspire 5553G-N956G75Biks на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_5553g-n956g75biks_na_zapchasti_844654970;4 990;м. Лиговский проспект
Нотбук Acer Emachines D620-261G16MI на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/notbuk_acer_emachines_d620-261g16mi_na_zapchasti_844610660;4 990;м. Лиговский проспект
Нерабочий бу Acer Aspire BL51 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/nerabochiy_bu_acer_aspire_bl51_na_zapchasti_811900232;3 990;м. Лиговский проспект
Ноутбук Acer Aspire 5336z на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_5336z_na_zapchasti_844643875;4 990;м. Лиговский проспект
Ультрабук HP g2 430 i5-4210\8ram\SSD;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_hp_g2_430_i5-42108ramssd_1000123337;18 00;м. Парк Победы
Нерабочий бу Нетбук asus X101CH белый;https://www.avito.ru/sankt-peterburg/noutbuki/nerabochiy_bu_netbuk_asus_x101ch_belyy_803099064;3 990;м. Лиговский проспект
Бу ноутбук Asus X550LB-XO071H нерабочий;https://www.avito.ru/sankt-peterburg/noutbuki/bu_noutbuk_asus_x550lb-xo071h_nerabochiy_811545135;9 990;м. Лиговский проспект
Ультрабук Dell Latitude E7240;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_dell_latitude_e7240_948951937;26 50;м. Ладожская
Asus M5200N на запчасти ремонт;https://www.avito.ru/sankt-peterburg/noutbuki/asus_m5200n_na_zapchasti_remont_1618741025;2 700;м. Лиговский проспект
Ультрабук Acer 14/Сенсор/i5/6/sshd518gb/GeForce640;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_acer_14sensori56sshd518gbgeforce640_1664870815;16 99;м. Площадь Восстания
Toshiba Portege R930;https://www.avito.ru/sankt-peterburg/noutbuki/toshiba_portege_r930_936388660;23 50;м. Ладожская
Lenovo IdeaPad 100-15IBY (обмен);https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_ideapad_100-15iby_obmen_1147231860;10 50;м. Пионерская
Acer Intel i3-2367M/4gb /hdd 750gb /GeForce 620;https://www.avito.ru/sankt-peterburg/noutbuki/acer_intel_i3-2367m4gb_hdd_750gb_geforce_620_723796232;13 00;м. Площадь Ленина
Lenovo;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_1371247443?slocation=653240;14 90;
Новый UltraBook Sony Vaio Core i5 + Аксессуары;https://www.avito.ru/sankt-peterburg/noutbuki/novyy_ultrabook_sony_vaio_core_i5_aksessuary_959590444;21 00;м. Проспект Ветеранов
UltraBook Sony Vaio Z2 на Core i5 и SSD;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabook_sony_vaio_z2_na_core_i5_i_ssd_1059085435;16 99;м. Проспект Ветеранов
Asus ZenBook Pro UX501VW i7/8Gb/GTX960М/1000Gb;https://www.avito.ru/sankt-peterburg/noutbuki/asus_zenbook_pro_ux501vw_i78gbgtx960m1000gb_1099454193;70 00;м. Парнас
Sony Vaio PCG-41218V на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/sony_vaio_pcg-41218v_na_zapchasti_1384013767;2 700;м. Лиговский проспект
Lenovo IdeaPad Z460 на ремонт или запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_ideapad_z460_na_remont_ili_zapchasti_1023901038;3 700;м. Лиговский проспект
Ноутбук prestigio smartbook 141A;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_prestigio_smartbook_141a_1161540382;9 000;м. Старая деревня
"Ультратонкий ноутбук Acer Aspire 13""";https://www.avito.ru/sankt-peterburg/noutbuki/ultratonkiy_noutbuk_acer_aspire_13_932067581;19 00;м. Девяткино
"UltraBook Sony Vaio Core i7 3,5GHz 8Gb SIM 13,3""";https://www.avito.ru/sankt-peterburg/noutbuki/ultrabook_sony_vaio_core_i7_35ghz_8gb_sim_133_985711492;24 00;м. Проспект Ветеранов
"Acer/ 14"" (4-Ядра i5 /2,6Ггц/ 4-Гб/ Две Карты)";https://www.avito.ru/sankt-peterburg/noutbuki/acer_14_4-yadra_i5_26ggts_4-gb_dve_karty_1321004970;12 50;м. Новочеркасская
Asus ультрабук;https://www.avito.ru/sankt-peterburg/noutbuki/asus_ultrabuk_1690750328;29 00;м. Электросила
Продам ультробук новый;https://www.avito.ru/sankt-peterburg/noutbuki/prodam_ultrobuk_novyy_866372735;80 00;м. Звездная
Lenovo x1 carbon i7-3667u Ультрабук;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_x1_carbon_i7-3667u_ultrabuk_1319570809?slocation=653240;22 00;
Asus N61D на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/asus_n61d_na_zapchasti_1089559691;2 700;м. Лиговский проспект
Ноутбук HP-Compaq NX6310 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp-compaq_nx6310_na_zapchasti_949244032;4 990;м. Лиговский проспект
Compaq Armada M700 запчасти ремонт;https://www.avito.ru/sankt-peterburg/noutbuki/compaq_armada_m700_zapchasti_remont_1688737388;3 200;м. Лиговский проспект
Нетбук бу Acer Aspire One D250-0Br на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/netbuk_bu_acer_aspire_one_d250-0br_na_zapchasti_857900508;3 990;м. Лиговский проспект
HP ProBook 6450b на запчасти или ремонт;https://www.avito.ru/sankt-peterburg/noutbuki/hp_probook_6450b_na_zapchasti_ili_remont_1531148138;3 200;м. Лиговский проспект
Dell Venue 11 pro;https://www.avito.ru/sankt-peterburg/noutbuki/dell_venue_11_pro_778362515;26 00;м. Ладожская
Lenovo ThinkPad T450s;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_thinkpad_t450s_1036797053;39 00;м. Ладожская
Acer aspire one 753;https://www.avito.ru/sankt-peterburg/noutbuki/acer_aspire_one_753_1050613852?slocation=653240;7 900;
SAMSUNG N130 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/samsung_n130_na_zapchasti_1015358995;3 200;м. Лиговский проспект
SAMSUNG 350U2B;https://www.avito.ru/sankt-peterburg/noutbuki/samsung_350u2b_863600092;10 00;м. Ладожская
Sony Vaio PCG-71211V на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/sony_vaio_pcg-71211v_na_zapchasti_1557723476;3 700;м. Лиговский проспект
HP Mini 5103 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/hp_mini_5103_na_zapchasti_1602120976;4 700;м. Лиговский проспект
Ноутбук Lenovo IdeaPad Z570 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_lenovo_ideapad_z570_na_zapchasti_845351790;7 990;м. Лиговский проспект
На запчасти бу нетбук Acer Aspire One D257-N57DQkk;https://www.avito.ru/sankt-peterburg/noutbuki/na_zapchasti_bu_netbuk_acer_aspire_one_d257-n57dqkk_636581853;2 990;м. Лиговский проспект
Compaq Presario F700 на ремонт или запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/compaq_presario_f700_na_remont_ili_zapchasti_1476463730;4 500;м. Лиговский проспект
Нотбук Acer Aspire 5520G;https://www.avito.ru/sankt-peterburg/noutbuki/notbuk_acer_aspire_5520g_844592410;4 990;м. Лиговский проспект
Ноутбук HP Pavilion DV6000 DV6362ea;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_pavilion_dv6000_dv6362ea_845139281;4 990;м. Лиговский проспект
Ноутбук ThinkPad T440 / i5 / 500GB / 12GB;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_thinkpad_t440_i5_500gb_12gb_987581024;24 99;м. Ладожская
Lenovo Yoga 910 новый;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_yoga_910_novyy_1117865277?slocation=653240;54 99;
LenovoThinkPad Helix i5-3337U,4Gb,256gbssd;https://www.avito.ru/sankt-peterburg/noutbuki/lenovothinkpad_helix_i5-3337u4gb256gbssd_1392605958;26 50;м. Академическая
Intel Core i5/4*2,4/4Гб/Геймерский Потенциал/Acer;https://www.avito.ru/sankt-peterburg/noutbuki/intel_core_i54244gbgeymerskiy_potentsialacer_1422562255;12 50;м. Адмиралтейская
Toshiba i5, 14, 6Гб, тонкий, громкий;https://www.avito.ru/sankt-peterburg/noutbuki/toshiba_i5_14_6gb_tonkiy_gromkiy_1245055434;14 00;м. Василеостровская
Нетбук Lenovo Ideapad S9 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/netbuk_lenovo_ideapad_s9_na_zapchasti_845338222;2 990;м. Лиговский проспект
Ноутбук бу Apple PowerBook G4 A1095 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_bu_apple_powerbook_g4_a1095_na_zapchasti_845951951;4 990;м. Лиговский проспект
Ноутбук HP Pavilion TX2650er нерабочий на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_pavilion_tx2650er_nerabochiy_na_zapchasti_801666874;6 990;м. Лиговский проспект
Нерабочий бу ноутбук asus F3T F3 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/nerabochiy_bu_noutbuk_asus_f3t_f3_na_zapchasti_799480182;2 990;м. Лиговский проспект
Lenovo ультрабук с Full экраном айпиэс тачскрин;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_ultrabuk_s_full_ekranom_aypies_tachskrin_1245091648?slocation=653240;34 00;
Ультрабук hp envy 13;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_hp_envy_13_1123615778;45 00;м. Гражданский проспект
На запчасти ноутбук Asus K50 K50af-SX038R бу;https://www.avito.ru/sankt-peterburg/noutbuki/na_zapchasti_noutbuk_asus_k50_k50af-sx038r_bu_764912573;5 990;м. Лиговский проспект
Ноутбук Asus X5MJ X5MJG-X166R бу на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_asus_x5mj_x5mjg-x166r_bu_na_zapchasti_858554999;5 990;м. Лиговский проспект
Скоростной Acer/ Core i5/ 4г-ddr3/ GT-Geforce 2Gb;https://www.avito.ru/sankt-peterburg/noutbuki/skorostnoy_acer_core_i5_4g-ddr3_gt-geforce_2gb_1547677954;13 00;м. Адмиралтейская
На запчасти нетбук asus EEE PC 1025 1025C-PIK008s;https://www.avito.ru/sankt-peterburg/noutbuki/na_zapchasti_netbuk_asus_eee_pc_1025_1025c-pik008s_743422419;3 990;м. Лиговский проспект
Ноутбук Toshiba Satellite A200-1N7 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_toshiba_satellite_a200-1n7_na_zapchasti_845362315;4 990;м. Лиговский проспект
Asus k56c обмен;https://www.avito.ru/sankt-peterburg/noutbuki/asus_k56c_obmen_1513583964;Цена ;м. Гражданский проспект
Ультрабук SAMSUNG 530U;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_samsung_530u_1490034568?slocation=653240;10 99;
Lenovo ThinkPad T440s;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_thinkpad_t440s_1074126916;39 00;м. Ладожская
Ноутбук HP i7-6700/16Gb/ GTX960M гарантия 16мес;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_i7-670016gb_gtx960m_garantiya_16mes_1248466170;51 99;м. Новочеркасская
"Lenovo x220 Core i7 12.5"" IPS /128Gb SSD";https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_x220_core_i7_12.5_ips_128gb_ssd_636221891;20 00;м. Комендантский проспект
Ноутбук HP pavilion DV6-2022er на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_pavilion_dv6-2022er_na_zapchasti_868018717;4 990;м. Лиговский проспект
Ноутбук Acer Aspire серии E1-571;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_serii_e1-571_844669898;4 990;м. Лиговский проспект
Ультрабук Lenovo ThinkPad T430s / i5 / 8GB / 500GB;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_lenovo_thinkpad_t430s_i5_8gb_500gb_896868753;16 99;м. Ладожская
Ноутбук Xiaomi Mi Notebook Air 13.3, i5-8250U 2018;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_xiaomi_mi_notebook_air_13.3_i5-8250u_2018_1659896810;55 00;м. Пролетарская
Ноутбук, Ультрабук Acer Aspire V5-572G;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_ultrabuk_acer_aspire_v5-572g_1447472795?slocation=653240;28 00;
Ноутбук Apple MacBook A1181 нерабочий на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_apple_macbook_a1181_nerabochiy_na_zapchasti_717901949;4 990;м. Лиговский проспект
Игровой HP 15, Core i3-4005, 500gb, 2 видяхи, 15.6;https://www.avito.ru/sankt-peterburg/noutbuki/igrovoy_hp_15_core_i3-4005_500gb_2_vidyahi_15.6_1307619105?slocation=653240;11 50;
Ультрабук Asus нежно-белый;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_asus_nezhno-belyy_1433172722;10 50;м. Приморская
Lenovo T450s Ultrabook;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_t450s_ultrabook_1000737500?slocation=653240;29 99;
"Лёгко-тонкий HP c большим экраном 15.6"" FullHD";https://www.avito.ru/sankt-peterburg/noutbuki/legko-tonkiy_hp_c_bolshim_ekranom_15.6_fullhd_1193711675?slocation=653240;26 50;
Acer Aspire One 532h;https://www.avito.ru/sankt-peterburg/noutbuki/acer_aspire_one_532h_844689568;4 990;м. Лиговский проспект
Ноутбук Acer Aspire 5742G 5742G-373G25Mikk дохлый;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_5742g_5742g-373g25mikk_dohlyy_677776506;5 990;м. Лиговский проспект
Продаю lenovo y510p;https://www.avito.ru/sankt-peterburg/noutbuki/prodayu_lenovo_y510p_1365954711?slocation=653240;40 00;
Dell 3542;https://www.avito.ru/sankt-peterburg/noutbuki/dell_3542_1565939170?slocation=653240;8 500;
Acer Aspire e5-575g i7, 8Gb, ssd+hdd;https://www.avito.ru/sankt-peterburg/noutbuki/acer_aspire_e5-575g_i7_8gb_ssdhdd_1350955103;35 00;м. Лесная
Microsoft Surface Pro 3;https://www.avito.ru/sankt-peterburg/noutbuki/microsoft_surface_pro_3_1162080446;33 00;м. Ладожская
Ноутбук Lenovo ThinkPad T440s IPS Full / 180SSD;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_lenovo_thinkpad_t440s_ips_full_180ssd_1117369374;28 00;м. Озерки
Lenovo ThinkPad T420i;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_thinkpad_t420i_1188296412;16 00;м. Комендантский проспект
Бу ноутбук Toshiba Satellite C660-1TM по запчастям;https://www.avito.ru/sankt-peterburg/noutbuki/bu_noutbuk_toshiba_satellite_c660-1tm_po_zapchastyam_713908723;4 990;м. Лиговский проспект
Ноутбук HP-Compaq NC6000 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp-compaq_nc6000_na_zapchasti_846359745;2 990;м. Лиговский проспект
Ноутбук HP Probook 4515S VC235esnacb на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_probook_4515s_vc235esnacb_na_zapchasti_846256088;4 990;м. Лиговский проспект
HP EliteBook 840 G1 Core i7 IPS 1920x1080;https://www.avito.ru/sankt-peterburg/noutbuki/hp_elitebook_840_g1_core_i7_ips_1920x1080_1210664432;21 00;м. Международная
Lenovo Yoga 13 Orange: Core i5 1.8, 256 SSD, 4 RAM;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_yoga_13_orange_core_i5_1.8_256_ssd_4_ram_1213328552?slocation=653240;19 99;
Dell Latitude 3340 Core i5 четвертого поколения;https://www.avito.ru/sankt-peterburg/noutbuki/dell_latitude_3340_core_i5_chetvertogo_pokoleniya_1317601325;15 00;м. Комендантский проспект
Бу ноутбук SAMSUNG R505 NP-R505-FS03RU нерабочий;https://www.avito.ru/sankt-peterburg/noutbuki/bu_noutbuk_samsung_r505_np-r505-fs03ru_nerabochiy_681998171;2 990;м. Лиговский проспект
Ноутбук Dell Latitude FRB6M4J на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_dell_latitude_frb6m4j_na_zapchasti_846245469;5 990;м. Лиговский проспект
Ноутбук Toshiba Satellite L500 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_toshiba_satellite_l500_na_zapchasti_845374330;4 990;м. Лиговский проспект
Apple MacBook;https://www.avito.ru/sankt-peterburg/noutbuki/apple_macbook_1673556132;5 800;м. Лиговский проспект
SAMSUNG RV520 на запчасти ремонт;https://www.avito.ru/sankt-peterburg/noutbuki/samsung_rv520_na_zapchasti_remont_1545541370;3 700;м. Лиговский проспект
Acer 6920G на ремонт запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/acer_6920g_na_remont_zapchasti_1332022758;1 500;м. Лиговский проспект
Asus N61J на запчасти или ремонт;https://www.avito.ru/sankt-peterburg/noutbuki/asus_n61j_na_zapchasti_ili_remont_1398753632;2 700;м. Лиговский проспект
Toshiba Satellite C660-21Z на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/toshiba_satellite_c660-21z_na_zapchasti_1723968605;3 700;м. Лиговский проспект
Sony Vaio Pro 13 i7 8Gb 512Gb ssd;https://www.avito.ru/sankt-peterburg/noutbuki/sony_vaio_pro_13_i7_8gb_512gb_ssd_1132196732;42 00;м. Лесная
Сенсорный Asus 11.6-экран Core-i3 500-HDD 4-Памяти;https://www.avito.ru/sankt-peterburg/noutbuki/sensornyy_asus_11.6-ekran_core-i3_500-hdd_4-pamyati_1058203522?slocation=653240;13 00;
Dell XPS Core i7 256Gb SSD в Коробке;https://www.avito.ru/sankt-peterburg/noutbuki/dell_xps_core_i7_256gb_ssd_v_korobke_1211518594;27 00;м. Проспект Ветеранов
Asus zenbook UX305L;https://www.avito.ru/sankt-peterburg/noutbuki/asus_zenbook_ux305l_1252581994;36 00;м. Гостиный двор
UltraBook SAMSUNG Core i5 NVidia SSD;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabook_samsung_core_i5_nvidia_ssd_1210589026;17 99;м. Проспект Ветеранов
Asus ZenBook;https://www.avito.ru/sankt-peterburg/noutbuki/asus_zenbook_1166483098;14 99;м. Проспект Ветеранов
Новый Asus VivoBook на Core i7 в Коробке;https://www.avito.ru/sankt-peterburg/noutbuki/novyy_asus_vivobook_na_core_i7_v_korobke_1221678698;21 99;м. Проспект Ветеранов
Ноутбук HP Pavilion серии DV9000 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_pavilion_serii_dv9000_na_zapchasti_845170860;4 900;м. Лиговский проспект
"Sony Vaio 15,5"" FullHD Touch Core i5 8Gb SSD 750Gb";https://www.avito.ru/sankt-peterburg/noutbuki/sony_vaio_155_fullhd_touch_core_i5_8gb_ssd_750gb_1049324070;25 00;м. Проспект Ветеранов
Dell Dell Inspiron 7347 - трансформер;https://www.avito.ru/sankt-peterburg/noutbuki/dell_dell_inspiron_7347_-_transformer_860895870;18 00;м. Крестовский остров
Dell Inspiron N5050 на запчасти ремонт;https://www.avito.ru/sankt-peterburg/noutbuki/dell_inspiron_n5050_na_zapchasti_remont_1505711597;4 200;м. Лиговский проспект
Acer Aspire E1-522 на запчасти или ремонт;https://www.avito.ru/sankt-peterburg/noutbuki/acer_aspire_e1-522_na_zapchasti_ili_remont_1560983612;3 500;м. Лиговский проспект
Игровой мощный ноутбук Acer Aspire VN7-591G-5347;https://www.avito.ru/sankt-peterburg/noutbuki/igrovoy_moschnyy_noutbuk_acer_aspire_vn7-591g-5347_1701262293?slocation=653240;38 00;
Ноутбук HP Pavilion DV6 -1000 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_pavilion_dv6_-1000_na_zapchasti_845941163;5 990;м. Лиговский проспект
HP EliteBook 850;https://www.avito.ru/sankt-peterburg/noutbuki/hp_elitebook_850_1212779669;26 00;м. Ладожская
Ноутбук Lenovo G580;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_lenovo_g580_1641342928;9 999;м. Новочеркасская
